         2 	0.4200
         4 	1.2300
         8 	1.8000
        16 	2.8700
        32 	6.0400
        64 	12.3000
       128 	26.2500
       256 	55.4300
       512 	116.3700
      1024 	252.7000
      2048 	524.6900
      4096 	1100.5800
      8192 	2317.3500
     16384 	5063.7900
