         2 	0.7400
         4 	1.4600
         8 	3.4000
        16 	6.6800
        32 	14.5300
        64 	31.3000
       128 	71.5300
       256 	167.6200
       512 	423.0700
      1024 	867.2200
      2048 	1951.0700
      4096 	4155.6900
      8192 	9193.2900
     16384 	22505.0000
