         2 	0.3700
         4 	0.6300
         8 	1.3600
        16 	2.3500
        32 	4.6100
        64 	11.1500
       128 	20.8900
       256 	46.4800
       512 	120.6500
      1024 	240.5200
      2048 	494.9600
      4096 	976.7600
      8192 	2152.8800
     16384 	4620.4000
