         2 	2.2300
         4 	4.0700
         8 	9.8800
        16 	29.8200
        32 	55.2000
        64 	121.1500
       128 	259.8500
       256 	549.5100
       512 	1226.2400
      1024 	2667.4400
      2048 	5789.9400
      4096 	12200.3500
      8192 	25718.3300
     16384 	55312.7300
