         2 	4.8500
         4 	8.7700
         8 	21.3400
        16 	66.0900
        32 	124.5400
        64 	272.5100
       128 	602.1200
       256 	1253.0200
       512 	2797.6400
      1024 	6218.5100
      2048 	13348.0800
      4096 	27903.6900
      8192 	58817.6400
     16384 	128115.7000
